,filt_42,filt_152
a n,0.008499626250535844,0.01058078553562934
xte,0.027946405694819987,0.003838531905785203
lee,0.020958302276277103,0.016889242909541417
rac,0.022602947174124855,0.009592024616264272
l v,0.018528078433308753,0.009114985479117713
 16,0.0060450470078649236,0.03071420344058424
üdu,0.0,0.0
 Ho,0.021865584233926618,0.0017448817136420064
ke?,0.0030212000012397764,0.0
»et,0.02174173085950315,0.0006228693528100848
ff!,0.00028613854166386384,0.00033060334057414105
:« ,0.0,0.2640059471130371
eu«,0.0,0.0
flö,0.03568585769784066,0.004620798112403962
in–,0.0,0.0
iz:,0.0,0.0
w O,0.0,0.0
own,0.0,0.0
»Fä,0.0,0.0
âte,0.0,0.0
urz,0.01769468984718475,0.019792272888868034
a ü,0.02670424931593949,5.7483640765505175e-05
! z,0.018679352913750336,0.005003596759504742
hvi,0.03686553103706011,0.0006210265251306387
ukz,0.0,0.0
! Q,0.0,0.0
 Ac,0.013468126114196314,0.007051055129455806
to ,0.027786037232055187,0.0032697788242680523
d w,0.013157459999450031,0.007038292552977312
ruc,0.007921693230900678,0.003813709803422978
b!‹,0.0,0.0
nki,0.01134058023441811,0.013075225459107635
Pol,0.02877808540234824,0.00215798579311128
Far,0.029388239219770185,0.004086416976861074
Kon,0.020208155190584005,0.009531477946716889
blü,0.022101937192928744,0.003412793288589455
 Fa,0.027030928769866278,0.009044393614117149
poc,0.013771143016548684,0.0007981128269770684
môs,0.04032250866293907,0.0
htu,0.006679776427103206,0.002263815789658111
gt-,0.0,0.0
t: ,0.009665027438475292,0.0036345956799855696
 go,0.02365894064096436,0.004480446786084646
»Wü,0.0022536428748733467,0.02586957730171788
3 f,0.0,0.0
et ,0.02281303430177695,0.01130771716365786
ïde,0.0,0.0
u z,0.00975988946032885,0.02592062119045295
Spo,0.027836625621168187,0.008532641819961693
g T,0.00998336486876584,0.05762326144255125
– h,0.0192332623630092,0.005716543020708941
r.W,0.0,0.0
Unz,0.013668686087951255,0.06470214178529093
»Gi,0.0,0.0
iti,0.020920805933228245,0.00918279957210424
bev,0.05243205026857575,0.0002513874256376015
h O,0.0161248182599333,0.011607973304178034
nör,0.004148972087672779,0.0
nlö,0.0,0.0
»Ar,0.06952285207808018,0.0
ubf,3.3263786463066936e-05,0.0
eua,0.02382249557801212,0.01469783840002492
Dri,0.023546058469080543,0.0039540289884566196
sib,0.00085466168820858,0.0
Bor,0.015569411218166351,0.00626318518900209
ze-,0.0,0.0
 »U,0.0020993351078255566,0.04475049641553942
rid,0.048778723629594255,0.0037064418398045206
hat,0.042490397458901714,0.009663542232674762
Run,0.032317022094503045,0.018784790358040482
ngf,0.013203177049355974,0.014230439895239304
›Kr,0.0,0.0
yde,0.0,0.0
!! ,0.006261393427848816,0.00090165960136801
imf,0.011635909229516983,0.0
5 w,0.0,0.0
nf ,0.017999196276391422,0.013597257665847198
  »,0.004011974774529131,0.04327787419933141
kka,0.02876937439389251,0.008771239301293261
op;,0.001773076062090695,0.0
d m,0.017315879765907878,0.0027852683405899066
wal,0.026562418363851665,0.004006717339610266
zwi,0.008598701932982402,0.026850181745730343
ica,0.01018891085146202,0.022484409260667033
Jan,0.0035780915059149265,0.022552408576011658
Ips,0.0,0.10884127765893936
 ye,0.023703670129179955,0.0
Har,0.0347679907863494,0.0034040619793813676
»Et,0.0009402866475284099,0.01999839742202312
","" ",0.05832929536700249,0.0
Son,0.01560455989750862,0.006911252481371575
zum,0.009978353412939345,0.008927131413021316
bir,0.007833468745570343,0.006647040341742971
he;,0.010300602306961082,0.003603132863645442
de?,0.010041637887215156,0.004389911914724066
Bün,0.023654072072531562,0.0003793887754000025
oßf,0.0,0.0
-Le,0.0,0.0
go.,0.0,0.003955971356481314
rän,0.02010336608536388,0.00873285768485605
od;,0.002434794014940659,0.0
‹ w,0.014876926771830768,0.0
ßes,0.01257713766236754,0.0048600627354166825
 Ök,0.012474592361185286,0.0004098232990751664
g-s,0.0020010611042380333,0.0
ns.,0.0011422566056717186,0.09016585176438094
Psa,0.07142372727394104,0.01980210021138191
enä,0.037743293000676206,0.003903552796691656
h C,0.00018685620411166122,0.016089441919965402
ugv,0.031208996661007404,0.0
uh.,0.005322885420173407,0.00027204706566408277
de:,0.0047765330818947405,0.0038185048615559936
ain,0.018481359560673597,0.02255795429173727
ngr,0.015583306217230494,0.011912137229011058
 Gl,0.00917840570099412,0.004646586810290547
. K,0.015316873974804614,0.023464356030506842
ias,0.03826138046908102,0.005036558946284781
tst,0.01224073584625874,0.002941700355237195
ürb,0.045483474930127464,0.003745120979147032
ibt,0.014796439527223745,0.0027437925561274086
" ""E",0.0,0.09948084751764934
lüt,0.0,0.0
›mo,0.006494664587080479,0.001078180968761444
- T,0.0,0.0010902807116508484
tzf,0.013532471843063831,0.0021724716449777284
ax ,0.02721022255718708,0.0009733787272125482
 Em,0.012701320239183016,0.009856745217748117
r K,0.02598091987270834,0.004774778582590973
dtu,0.0,0.0
sge,0.014321722388341191,0.004398771721783799
ti?,0.0,0.0
hr«,0.041673362979458436,0.0
t 5,0.0,0.0
ätl,0.0254571206557254,0.00011968392775290542
 lé,0.07820603996515274,0.0
' a,0.0,0.009166435897350311
uri,0.017254643649596977,0.007674543677710895
uxo,0.0,0.0
püp,0.0053899198770523075,0.0
 Äl,0.07691894154995679,0.0023856659730275473
Mar,0.028112562476855504,0.01645935892861471
dno,0.0,0.0
ild,0.019207917952511293,0.004043743618982559
Glü,0.008341431858356806,0.00351529779450031
d U,0.007058309772401117,0.004102028120541945
"uß,",0.048914874668042056,0.00048060078999976843
frö,0.004690650130597581,0.011175932003217832
Juc,0.0,0.0
ilr,0.0,0.0
Aff,0.04762905731944269,0.0023317742896707436
. t,0.007305404637008905,0.208006098245581
il«,0.0,0.0
t »,0.0,0.0019348137653790987
rvä,0.007114862402280171,0.02642996609210968
rsn,0.0,0.0
rod,0.03462554641958812,0.016752887031306393
nmö,0.004946003787642063,0.01301395256456548
Adv,0.03538905760953919,0.00031813126048431373
ga;,0.0,0.0
ihe,0.04384100553380997,0.010850754377348138
Tut,0.0,0.0
ofj,7.620919495820999e-05,0.004126946907490492
gör,0.04254719987511635,0.0
h-b,0.005783943459391594,0.0
he‹,0.02254330739378929,0.0
 »T,0.007853223570932374,0.006215982554553479
nöc,0.006052180775441229,0.0
ei«,0.037377012272675834,0.0
Rüg,0.0,0.0
Ohr,0.02412079160116733,0.001961955824123335
e a,0.024343796126810802,0.006894469743620521
llu,0.011509531627399192,0.001645713129713818
Wid,0.011425790080102161,0.009650493069784716
d D,0.018810306048045046,0.0008008017023563135
uto,0.009319567376570333,0.015322222136005405
ülp,0.0033622427533070245,0.0
szö,0.07461327686905861,0.0
 hy,0.0014437737874686718,0.0
Zut,0.006312451134859161,0.005242965353483503
d C,0.010629041336609848,0.003926108724304608
 11,0.013983092787384521,0.04338303572149016
Pst,0.01462423630679647,0.00141936920893689
] w,0.0,0.0
bsi,0.01481778236662513,0.004254599382494155
s?!,0.006028651277749584,0.0
"–«,",0.04158128549655279,0.0
pe!,0.009634031419409439,0.0
swö,0.0006144186481833458,0.0
ei?,0.013052281955348613,0.00654686694421495
ak ,0.010355036119344059,0.007385535566653643
Rel,0.02787218347172408,0.004624828434316441
– Z,0.0,0.034427726387300274
fti,0.014231875258925173,0.0043762481454905355
lz ,0.013350222771374607,0.006780435046254608
›je,0.0,0.0
m!‹,0.005879455711692572,0.0
ltl,0.01333959773182869,0.0005856679220284734
rem,0.0330327277377313,0.007542823982458032
 Ed,0.03270458492139975,0.009591608922081914
rbb,4.2235850742144976e-05,0.002315569669008255
n c,0.011900872819953494,0.0
Zet,0.04251092108601149,0.001141088160646156
 Cy,0.01455094845732674,0.0
s h,0.022615888603596163,0.00749863854184353
 bü,0.016924795237366307,1.5979011633052407e-06
h-H,0.0,0.0
ri!,0.006060025887563825,0.09156467180166926
›ar,0.0,0.0
ibn,0.0,0.0
Zac,0.0,0.0
(ic,0.0,0.0
io.,0.01774969627149403,0.0016142779961228371
ckl,0.003692602196493905,0.002533477853137549
ß‹ ,0.0008158317650668323,0.0
san,0.020627916099582824,0.014293564098912866
 B*,0.0,0.0
hgr,0.0003903245087713003,0.004690024225662152
-ru,0.0,0.0
eew,0.03927245922386646,0.021760655153128836
Mon,0.023844921883754727,0.012199010142843702
nnq,0.0,0.0
h z,0.008671761132905869,0.0058324040215255845
s-d,0.0,0.0
i j,0.0034068533219397067,0.006692693775726689
um?,0.0,0.0
adm,0.02081319989104356,0.0
que,0.01769714383782238,0.003745372035463742
k g,0.007165957659312776,0.0028312902794483267
" 
M",0.0,0.0
mto,0.0,0.027131589395659312
tok,0.015689442395038593,0.0003149442943847842
häk,0.03367316799068993,0.00014786611692133275
""" D",0.002457758935634047,0.06865664944052696
ißm,0.004191679507493972,0.0006228339858353138
nt-,0.024355725518294742,0.0
 dr,0.01841667205077833,0.007532184144195973
asi,0.03285697749860656,0.01350854517524847
-Lä,0.0,0.0
uß),0.0,0.0
rgp,0.00493855885243122,0.000716747839043153
rgw,0.01830806896981338,0.0016672776799406047
fsl,0.0,0.0
Art,0.033729763742972804,0.008281150173214914
"u, ",0.051200656730537794,0.003660610957606566
zir,0.0002506680885905071,0.023446711985503927
hnd,0.03984705910728995,0.006460744968665365
mih,0.07626084983348846,0.0
äge,0.02949967572456348,0.013412514392188027
Fre,0.02842565095090557,0.009252389392317059
uos,0.023023153965671856,0.023811616624395054
zgl,0.03221641108393669,0.0023270142264664173
los,0.021236984241689526,0.004615100767727262
ilu,0.011234419440705945,0.0010703212312576406
bia,0.013299251528223976,0.0003027592552825809
pie,0.026400670153490638,0.026419375570861107
uf-,0.002213229627712913,0.014996632285740065
Läd,0.0029532375435034433,0.0
»U-,0.0,0.0
är‹,0.0,0.005821314329902331
e 2,0.0,0.0
al;,0.0012119440528165018,0.0017723428151969398
r à,0.002953988965600729,0.0009385421872138977
pap,0.0018844689038814977,0.052220084445758
nk;,0.000829654733024654,0.0
Dre,0.024690071242553638,0.006333856116220381
g A,0.005743029752686139,0.012426840021244941
* E,0.003421042114496231,0.003530512796714902
tpr,0.0006152618443593383,0.0
pra,0.024921728164620707,0.023706400716796253
Sad,0.0028660809621214867,0.0
f r,0.01416665405548852,0.015128064772178387
faß,0.04185119516880596,0.010735668556682848
Dik,0.01030521560460329,0.0
lav,0.019326187377248602,0.00345938827554546
bün,0.017377635929733515,0.010032318532466888
", W",0.04549275520719288,0.0038533482566949794
plü,0.05253134621307254,0.0013421210751403123
ar',0.018806299660354853,0.03446940517945526
m h,0.021117758532229258,0.0037023714430411553
" ""G",0.02378241014149454,0.027385523749722376
bve,0.005716878734529018,0.0007928138598799706
b A,0.0,0.0
nss,0.0066617836036082165,0.004552450983809601
lpu,0.0032515544000835646,0.004429692136389869
Jam,0.026717198465987513,0.019147482645210056
»um,0.014706992854674658,0.0003981089879137774
url,0.027932496066205202,0.0
"zt,",0.03503414414655372,0.0025997245062888688
Ja!,0.0,0.024685815315354954
d ö,0.002209435511184366,0.0
",et",0.03174890577793121,0.0
"""Gr",0.04939776845276356,0.037930598482489586
ale,0.017004411245944043,0.009808176661465043
Im ,0.0012852455747796349,0.02378596738136756
mt:,0.005476372316479683,0.0
 eu,0.011743200714439203,0.0053717757632512075
 Gy,0.009959372195104758,2.39289792565008e-05
o.‹,0.0,0.0
tür,0.016936050780389105,0.012342575169245936
nüf,0.015619096847680898,0.0
Da-,0.0007540700607933104,0.0
Zuf,0.011621729450630934,0.014096772659809865
ubo,0.0171886071562767,0.0
gs‹,0.003313995199277997,0.0
huz,0.0,0.0021192156709730625
o H,0.019791440903454235,0.00026232741871162464
h-V,0.005071886504689853,0.0
-mu,0.0,0.0
vez,0.0007309576962143183,0.015232683718204498
ßre,0.0297591640749791,0.005925583818073695
r P,0.018253915463669532,0.15352573193158606
ß.«,0.006410952471196651,0.051310469140298666
All,0.006371371124113688,0.041073899110118654
bfä,0.02197917837363023,0.0
ftm,0.0,0.0
tez,0.009686579555273056,0.01635318249464035
' e,0.01003128688575493,0.013697792368475348
bt ,0.01957507037363845,0.0032589006990772383
t F,0.03384744059237632,0.0024174238283382783
bee,0.015134628390595107,0.008674663545176637
acu,0.0026654209941625595,0.0
m T,0.020609908281956014,0.005626223191377216
udd,0.00028631737869646814,0.0
fja,0.004225708078593016,0.0
naz,0.0,0.07583848237991334
ßba,0.027425530151678965,0.00010666176855850678
dhe,0.02007676188721369,0.0022506505647605216
 Ok,0.022281635111236636,0.016245602086807292
rve,0.009964884755512078,0.018287438903935253
öbe,0.00784828115931966,0.0045283401215618305
rru,0.011402112146499539,0.12338099109888809
lch,0.0222706673968239,0.00358094247876294
ark,0.018118927374710568,0.00556216850214283
ewe,0.012567657425228829,0.010131751102396207
dox,0.022614649555180222,0.0
›si,0.056988245248794554,0.009163203835487365
Rob,0.022606600700926623,0.007849889640439008
f f,0.008757981920258744,0.014690752869344079
; G,0.00222198311239481,0.0
xis,0.008284901753844073,0.026753244259318174
pri,0.01489073250590679,0.07825743037865192
 Vö,0.018903619682871152,0.003808248189797755
öne,0.009391666433229522,0.005568863477896094
lb ,0.014461197479255387,0.0021526344540109704
›Ke,0.000655371556058526,0.0
F. ,0.0,0.011338531970977783
 hä,0.02757371681340555,0.005311826976656714
äh–,0.0,0.0
Hel,0.03682214335500945,0.006405638597745782
 Ih,0.02842392936269599,0.011182071288115145
ak?,0.0,0.0
Gaz,0.0,0.0
ut?,0.0,0.0
Bud,0.010574022307991982,0.00027523934841156006
Sai,0.02709574630241651,0.03870835023152889
rsc,0.012328674972775905,0.005264157548545054
ls.,0.0008812313948819449,0.03539545206739655
u ',0.013016303380330404,0.0
gio,0.02032658795814042,0.0020244500128092703
pas,0.014060545773190825,0.01917262962069799
rkm,0.0002704264552448876,0.0038521932146977633
Int,0.01940712592188167,0.0074633375401863804
– b,0.00586926409090727,0.0022356540420471484
röl,0.0,0.0
ab:,0.018235162768091652,0.0023206819425381367
dag,0.014936185933603264,0.00307278125257642
Wüt,0.0006801670882850885,0.0
Lot,0.03906219958194664,0.006899430682616574
Ha ,0.016452925900618236,0.0
bys,0.005905646365135908,0.0
i n,0.022155127442216104,0.0038065323008623004
ß (,0.0,0.0
"ch,",0.02395406299489988,0.0032962032235207134
so ,0.030575887998422854,0.004773653598557394
m -,0.028018847107887268,0.0
läh,0.07075501564476225,0.0
n S,0.019573127833053455,0.011805129911885483
Fuß,0.012965663380855403,0.005584185751795303
hrf,0.007598021416051779,0.0009850654820911587
»Fo,0.02047346604688625,0.00461329213742699
700,0.0,0.0
v! ,0.017396812948087852,0.0
"!),",0.021939822731332645,0.0
!!.,0.0,0.10143469274044037
697,0.0,0.005251804715953767
 ha,0.030126646267108852,0.007822839557709665
eht,0.02306639536405421,0.0069159061952807485
ußt,0.028650985049370258,0.010258850473191928
uct,0.0,0.0
nge,0.01661287623526839,0.013927269947492065
tün,0.029901831774869776,0.008744375330348641
dem,0.036159187748937435,0.008929464412927106
s o,0.027046657235923578,0.0003466299796406792
old,0.028374400965345138,0.0014888002829694879
Abl,0.0004883524961769581,5.920572402828839e-06
-Br,0.0,0.0
"go,",0.07936660934771811,0.0010546423494815827
so‹,0.0,0.0
Tsc,0.0017935392446815968,0.0
oan,0.0486048115260503,0.00036900779897613186
kha,0.018020707443197767,0.003875805213200775
qui,0.039266833605387574,0.019732559253291742
Ass,0.0009297205464570331,0.0014178832061588764
mpa,0.027107659463460245,0.004506145417690277
afd,0.0,0.0
-zä,0.0,0.0
fe.,0.0026092174489547133,0.03364508146710316
"b-,",0.10006918907165527,0.0
ulu,0.009055797030062726,0.010964855778082792
l  ,0.0,0.015857798809354954
iss,0.017712745444986275,0.012433851960244845
Wo ,0.0023229778981422662,0.03456381016574731
h ä,0.008300371306637922,0.0014547160764535269
näh,0.025641510700180125,0.00900979385438964
kre,0.024384560700127622,0.005664789363945602
opp,0.025543574133226003,0.010302860148319881
(Ve,0.0,0.0
cri,0.0,0.0
Zue,0.0006688055159016089,0.08234097707000645
hpa,0.0,0.0
Uhu,0.03488692920655012,0.0
 zo,0.027316404760006022,0.01502292881293707
Gob,0.0,0.0
eig,0.017856371237184816,0.011276026418404458
›bi,0.0,0.0
eus,0.019731957601228107,0.0013208963015737634
üdl,0.0044265535067428245,0.006809882142327048
äll,0.014538417518674553,0.0036788165937067167
b d,0.020597773441598594,0.002229176427783043
lod,0.03614776408332482,0.0031734976852149295
lkö,0.0,0.003366710307697455
os!,0.016760918480576946,0.0
abo,0.027442891461153824,0.0018500859150663018
Zür,0.0,0.0
rm:,0.000362207368016243,0.009963279962539673
mm;,0.003074393142014742,0.0
use,0.01552660257503411,0.006999058062306649
rvu,0.0,0.0
lko,0.011799989388848704,0.002386550587731768
h U,0.008216626821728102,0.0001994965373185174
k –,0.007062642020173371,0.0
csc,0.0,0.0
"ef,",0.09819695260940176,0.0058536637786098505
›wo,0.001143621653318405,0.0
Dou,0.0020431791781447828,0.007715219253441319
ud ,0.02061824578170975,0.008459522641108682
lzh,0.0,0.0
st!,0.006985999844893239,0.0006551152682336776
Bon,0.013295289580569122,0.004547446829471455
p m,0.0,0.0
rtw,0.00876189221938451,0.002786835034688314
"ly,",0.08635789714753628,0.03150877356529236
mfi,0.0013748558994848281,0.0
tyr,0.0016058571636676788,0.0008497107774019241
örs,0.006553554532887495,0.008137252455091348
kzä,0.012154988944530487,0.0
fab,0.01358333066424453,0.0026673945157151473
ff ,0.011509914825279185,0.013310228624938938
zud,0.015505175857435702,0.009769978744135994
äme,0.027447336547542365,0.006952732471749186
Uii,0.0,0.0
ubl,0.0033464796053102384,0.006002784674687701
ndw,0.013453835328649365,0.0016729680882433856
ußa,0.0,0.0
rtr,0.02094783101449231,0.009576486570216008
st ,0.015053568554548495,0.006996850306069316
 ps,0.0011212402023375034,0.0
eft,0.02518320638855618,0.005547524499986149
The,0.04220521867178754,0.0023386609755390313
nzu,0.018528679761206198,0.02767987601348606
 du,0.015791489824241625,0.002938198062378267
ütz,0.020035096022585044,0.011878867725764701
ir’,0.0,0.0
ar«,0.07491917473574479,0.0
»'r,0.048579465597867966,0.06054735369980335
s S,0.019450385875368573,0.004838748792331967
lhs,0.0,0.0
jus,0.0,0.0
hli,0.01334585533641287,0.004568597957638049
! n,0.019076342321932317,0.0
 M.,0.005921029264573008,0.23328599166125058
"r,d",0.0839635670185089,0.0
ne;,0.0065102531395566,0.0
 Eb,0.008973035719717228,0.0203515234980968
tax,0.016530432630903445,0.04869373662110705
t! ,0.0061063085840101184,0.0032578132460169213
eck,0.015079273604909753,0.0038373018397922193
Hün,0.06477258205413819,0.0
– F,0.002887707084624304,0.019122105283248755
ktg,0.019507325487211347,0.0
gsp,0.0017083292657678777,0.006091611324386163
ürs,0.01437576569687409,0.0067862434857035615
v n,0.0,0.0
Aph,0.05329737137071788,0.0
", w",0.0466232334264445,0.006738727706240246
i ö,0.0,0.0
